Fon,French,polarity
eo amɔ a hɛn a na nu kafe,non mais tu peux boire du café,0
lĕe mĭ sìgàn kpé wú gbɔ́n ɔ́,le mieux que nous pourrons,0
mi ɖo miɖee mɛ a hɛn ɔ a na ɖɔ xo,nous sommes entre nous tu peux parler,1
mi sixu wlan,pouvez-vous l'écrire,1
un sìgán wá,il se peut que je vienne,0
e nyɔ zizan amɔ hwe ɖe lɛ nu ɔ un nɔ wa hwenu ɖe hun ɔ o ɖido ɔ,c'était pratique mais parfois j'arrivais quand le bus était déjà parti,-1
jɛ̀ nukɔn nú mì,précède-moi,0
zɔ̀n mí ì,précède-moi,0
bɛ́sín hwenɛnu ɔ e jɛ wɛnɖagbe ɔ jla jí,dès lors il se mit à prêcher,1
hwenɛnu ɔ e ɖò xó jla wɛ ɖò gbetótló mɛ,en ces jours-là il prêchait dans le désert,0
gan akwɛnu,un métal précieux,1
axi ɔ wɔ́,le marché s'est vidé précipitamment,0
é nɔ́ bló nŭ bĭ jojojò,il fait tout avec précipitation,-1
bo na byɔ tɔ ɔ mɛ,et te précipiter dans le fleuve,0
é hwlɛ̌n dó mì,il s'est précipité vers moi,0
e wlá agbàn,elle s'est précipitée sur la marchandise,0
sún cécé ma wla ó,trempe un peu dans la sauce ne te précipite pas sur la nourriture,1
đé ɖɛ̀ ná kpɛɖé nú mì ná mɔ̀ nù jɛ́ mɛ̀,précise un peu que nous comprenions,1
gàn ɛnɛ mɛ̀ pɛ́pɛ́pɛ́,a quatre heures précises,0
mɔ̀ jɛ́n wɛ̀,c'est précisément cela,1
mɛ nàhún ba wɛ a ɖè,qui cherches-tu précisément,0
ye na mɔ xo ɖe bɔ na ɖɔ ɖo sin towe jɛn wɛ,elles trouveront une histoire pour parler précisément de toi,-1
mɛ è un yí wan ná hú mɛ bì è nɛ́,c'est mon préféré,1
amɔ beljik nyɔ hu,mais je préfère la belgique,1
un yí wan nú wɔ̆,je préfère la pâte,1
asu ce nukɔntɔn ɔ sin vi ɖokpo wɛ,c'est un enfant de mon premier mari,0
blò élɔ́ dó nukɔ̀n,fais-le en premier,0
e nyi mɔ jɛn wɛ fitɛ azin nukɔntɔn ɔ gosin,s'il en est ainsi d'où est venu le premier oeuf,0
koklosi nukɔntɔn ɔ,la première poule,0
lĕ e kristuxwedótɔ́ nukɔn tɔn lɛ́ nɔ́ zán gbɛ yètɔ́n gbɔ́n ɔ́ ɖíè,voici comment vivaient les premiers chrétiens,0
mi mɔ nɔ bà tɛ̀n ɖaxó ó,ne cherchez pas les premières places,1
nukɔngbeví tɔ́n wɛ̀,c'est son premier-né,1
nyɛ wɛ nyi nukɔntɔ ɔ,je suis le premier,1
vi ɔ zɔnlin nukɔntɔn ɔ ɖi wɛ,bébé fait ses premiers pas,1
vi nukɔntɔn,le premier enfant,1
a ɖò jɔ̀ yí wɛ́ à,tu prends l'air,1
a ma se zungbè é ɖɔ́ wɛ́ ɖé ɔ́ à,entends-tu ce ton insultant qu'il prend,-1
a na nɔ̀ pɔ́lu tɛn mɛ̀,tu prendras la place de paul,0
a nɔ nu kafɛ zanzan à,tu prends du café au petit déjeuner,1
a ze nuxixawema towe,tu prends ton livre,0
azɔmɛvi ɔ ze wema tɔn,l'élève prend son livre,0
đó suúlù,prends patience,1
e flí sin kɔn ny'àyĭ,il a versé de l'eau à terre,0
e hɛ́n mí dó wŭ,il a su me prendre pour me demander quelque chose,1
e lébe nú vì tɔ́n ă,il ne prend pas soin de son enfant,-1
e sɔ́ dó ylɔ́ nŭjɔ̀nŭ ă,il ne l'a pas pris au sérieux,-1
e xá gwè,il a pris le tournant,0
e yí asì tɔn dó xwégbe,il prit chez lui sa femme,0
ji ɖo jija wɛ un ze awɛ ce,il pleut je prends mon parapluie,1
kpé nukún wŭ tɔ̀n,prends soin de lui,1
má zɔ̀n mì ná yì,que je prenne les devants,0
mĭ jɛ tagbà zàn ɔ́ bĭ mɛ̀ káká ɔ́ mĭ mɔ̀ nùɖé wlí ă,nous avons peiné toute la nuit sans rien prendre,-1
mì ná ba sin kɔn ny'ayĭ,nous allons prendre un verre,1
mi yí bó ɖù,prenez et mangez,1
myɔ wlí hiwùn,le feu a pris brusquement,-1
sɔ́ élɔ́,prends ceci,0
un sɔ́ tunwùn alɔ e un na zán xá mi é ă,je ne sais plus comment m'y prendre avec vous,-1
wa yi kwɛ,viens prendre l'argent,1
xó ɖè sɔ́ kpò ă,la décision est prise,0
ze e,prends-le,0
zè mí dó mɔ̆to towe mɛ̀,prends-moi dans ta voiture,1
etɛ́ lɛ́ wɛ́ nɔ́ myá nukún nú gbɛtɔ́,quelles sont les grandes préoccupations de l'homme,0
nù nɛ́ ɔ́ myá nukún nú mì,cette affaire me préoccupe,0
un kéyà ă,je ne m'en préoccupe pas,1
xó ɔ́ hɛ̀n hùn nú mì,cette affaire me préoccupe,1
xwe ɖò na fó wɛ́ ɔ́ xwè tɛ́ lɛ́ sín nŭ wɛ̀ è nɔ sɔ́,vers la fin de l'année quelle fête prépare-t-on,0
azɔmɛvi lɛ nɔ yeɖee blo ɖo wɛ bo na ɖo byɔ xɔmɛ,les élèves se préparent à rentrer en classe,0
ɖa amasin,préparer un médicament,0
é ɖà gi sà,elle a préparé du gui et l'a vendu,1
e nɔ ɖa nuɖuɖu,elle prépare la nourriture,1
jlă hwiɖéé ɖó,prépare-toi,0
na yí bló tɛn ɖó nú à,vais-je vous préparer une place,1
un ɖa aziin wɔ hwɛ,je prépare d'abord la pâte d'arachide,1
xò àkwlí kpɛɖé wá nú mì,prépare-moi un peu de bouillie à grumeaux,0
e ɖibla nyɔ́,c'est à peu près bien,0
é ɖò xɔ ɔ́ kɔ̀n,il est près de la case,0
e lín dó fí ă,c'est tout près,0
eo tofi jɛn wɛ,non c'est ici tout près,0
tófí wɛ̀,c'est tout près,0
un nɔ nɔ̀ blà yì axi ɔ́ kɔ̀n,j'habite près du marché,0
vi ɖokpo ɖo koklosi azin ɖu wɛ ɖo nɔ tɔn kpa,un enfant mangeait un oeuf de poule près de sa mère,0
xwékɔ̀ fí jɛ́n gle ce ɖé,c'est tout près de la maison que se trouve mon champ,0
ayì tɔn ɖo tè,il a de la présence d'esprit,1
yè kplé ɖò to'xɔ́sú núkɔ̀n,ils se sont réunis en présence du chef de village,0
din ɔ nyɔnu ɔ yi do bo jo cuku ɔ do,et à présent la femme se baissait et lâchait le chien,0
gayɛnu tɔn è un wá gɔ̀n tówé ɔ́ un mɔ̀ wè ă,pour une fois que j'étais venu te voir tu n'étais pas présent,-1
nyɛ ɖésú ɖò fínɛ́,j'y étais présent moi-même,0
ye mɛ ɖebu ko yi asu xwe kaka jɛ din a,aucune n'est déjà partie dans la maison d'un homme jusqu'à présent,-1
a sìxú zɔ̀n mɔ̆ bó tɔ́n ă,tu n'es pas présentable,-1
e ɖíè ehɔ́nmɛ́ ɔ́ un sɔ́ ɖɛ̀ kpódó nududo kpán ɖo nukɔn nú mi,voici que je vous présente aujourd'hui la bénédiction et la malédiction,0
sɔ́ sìn xwlé è,présente-lui de l'eau,1
e ɖɔ nu mi ɖɔ nukɔntɔ to ɔ tɔn nɔ nyi sɛn a,on m'a dit que le président de leur pays ne respecte jamais le droit,-1
e ɖibla nyi gleta,c'est presque un village,-1
nukún cé nɔ́ bló vlivlì,je ne vois presque plus rien,-1
un na do e te a a ɖo a ɖo na hwlɛn do,je ne vais pas te retenir puisque tu es pressé,1
azɔ̀ myá nukún,le travail presse,0
é dó cɔcɔ nú mì,il m'a pressé,-1
e kplɔ́ mì,il me presse,-1
hwlɛ̀n dó,presse-toi,0
ma hwlɛ́n dó ó,ne te presse pas,1
un ɖò hwlɛ́n dó jí,je suis pressé,0
é ɖò páwún páwún,elle est tout à fait prête,1
e kó yá xóxó,il y a déjà longtemps que c'est prêt,1
e sɔ gbe nú wé à,es-tu prêt,0
e sɔ yá nú wé à,es-tu prêt,0
e yá ɔ́ un na ylɔ́ wè,je t'appellerai dès que ce sera prêt,1
mi nɔ̀ acé jí,tenez-vous prêts,0
un ɖò gbesusɔ mɛ̀ jángíjángí,je suis tout à fait prêt,1
e nɔ́ gbà vă,il est prétentieux,-1
e nɔ́ klá jɛ̀ nù nu,il est prétentieux,-1
e hwe mi,on me prête,0
hwe wemaxixa towe nu ye,prête-leur ton livre,0
un ɖo wemaxixa ce hwe nu ye wɛ,je leur prête mon livre,1
ma ɖó nù nú nù nɛ́ ó mɛ̀,ne cherche pas ce prétexte,0
un byɔ yɛxwexɔmɛ tróló jɛ́n yɛxwenɔ wá,je suis à peine entré dans l'église que le prêtre est arrivé,0
yɛhwenɔ wɛ nú mì,je suis prêtre,1
un ɖó xlɛ́ tɔ̀n ă,je n'en ai pas la preuve,0
nu awovi wa jɛ ɔ a na ylɔ zocitɔ lɛ,en cas d'accident tu préviens les pompiers,0
nŭ e hɛn ɔ́ e na kó lín ɖ'áyĭ wɛ̀,c'était à prévoir,0
un ko tuwùn mɔ̆,je l'avais prévu,1
é nɔ́ lìn sɔgúdó ă,il manque de prévoyance,-1
gbɔ se à,calme-toi je t'en prie,0
mi nù mà xa yɛxwe ɖo xwe tɔn gbe,que nous prions à la maison,1
mi xa yɛxwe,priez,1
un ɖo kɛnklɛɛn nu we,je t'en prie,1
un ná xò àsɔ̀ n'í,je vais le prier,0
xo ɖɛ nu mɛ,prier pour quelqu'un,1
xovɛ sin mì tlala kɛnklɛ́ɛn bo ná mì nùɖé,j'ai grand faim je t'en prie donne-moi quelque chose,0
é gbɛ́ tó ɖó vòsísá tɔ̀n,il refusa d'écouter sa prière,-1
un gɔ̀n yɛhwe zănzăn tɔn xà,j'ai manqué la prière du matin,-1
axɔvi gege ɖo hwɛndo tɔn mɛ,il y avait beaucoup de princes dans sa famille,1
akɔnta wɛ nyi fi ɖaxo wutu mitɔn tɔn,le tronc est la partie principale du corps,0
fi wutu tɔn lɛ ɖie ta akɔnta awa afɔ,les principales parties du corps sont la tête le tronc les bras et les jambes,1
taji ɔ́ nɛ́ a bló wá yí nɛ́,c'est le principal que tu viens de faire,1
folo lɛ nɔ hun ɖo xwejisun hwenu,les fleurs s'ouvrent au printemps,1
un na xɔ azɔnunu,je vais acheter du tabac à priser,0
é ɖò gankpá ɔ́ mɛ̀,il est à la prison,-1
daá cé tɛ̀ nùɖúɖú mì,mon père m'a privé de nourriture,-1
akwɛ́ nabí e nɔ sà,c'est à quel prix,0
ɖɔ axi,annoncer le prix,0
mì ná ɖɔ̀ akwέ tɔ̀n,nous allons débattre le prix,1
nù ɔ́ gbo vɛ̆ ɛ̀,il veut la chose à tout prix,0
un tuwùn akwɛ́ tɔ̀n ă,je ne connais pas son prix,0
un xɔ̀ gbawunjo tɔ̀n,je l'ai acheté à vil prix,0
é gbo mì,j'ai des problèmes,-1
tagba tɛ wɛ,quel est le problème,0
e sù hweɖénu,a la prochaine fois,0
ma lin ná bà nɔzo towe'si ó,ne désire pas la femme de ton prochain,0
mi ze titɔn ɖe na wa ɔ,prenez la prochaine sortie,0
oo éyi hwedevonu,d'accord ça fait à la prochaine,0
un si yi glɛnsi tomɛ xwe ɖe jawe ɔ,il se peut que j'aille en angleterre l'an prochain,1
xwé ɖè ɔ́ mɛ̀,l'an prochain,0
azàn ɔ̀ kó sɛ́ kpɔ́,le jour est proche,0
nataa sin xwe ɔ sɛ kpɔ,la fête de noël est proche,1
kó yá,est proche,0
é nɔ́ jlá măwù xó,il proclame la parole de dieu,1
é sɔ́ gle tɔn sa ɖù,il a vendu son champ pour se procurer quelque chose,0
un mɔ̀ azɔ̀ n'í,je lui ai procuré un emploi,1
agadá wɛ́ n'í,il est prodigue,1
atín lɛ́ kɛn xwè,les arbres ont fini de produire cette saison,0
aziín nɔ sɔ́ kɛcɛɛ̀,l'arachide produit beaucoup,1
dè nɔ́ jà,le palmier produit,1
e ɖò nù é ná jɛ́ ɔ́ kpɔ́n wɛ̀,il regardait ce qui allait se produire,0
feví ɖì,le gombo a bien produit,1
hwi nú yonu zyánzyán élɔ ́ɛ,toi l'individu au derrière proéminent,0
é jɛ̀ adàn gblɔ́n nú kɛntɔ́ tɔ́n jí,il se mit à proférer des menaces contre son ennemi,-1
brenda ɔ mɛsi glɛnsingbe kplɔnmɛtɔ wɛ,brenda est professeur d'anglais,1
we kpo do asi towe kpo nukplɔnmɛ tɔwe mi nyi a,toi et ta femme êtes-vous professeurs,1
e ɖu lè hù lè,il a fait un gros profit,1
lè tɛ́ a na mɔ̀ ɖ'é mɛ̀,quel profit en retireras-tu,0
ajɔ̀ ɔ̀ lá mì,le commerce ne m'a pas profité,-1
e lá wè,cela ne t'a pas profité,-1
é nɔ xo mɛ ɖù,il trompe les gens pour profiter d'eux,-1
mɛ bi ɖo gbɛ nu wɛ,tout le monde profitait du beau temps,1
akpa tɔn kun do boò,sa plaie est profonde,-1
e cí hoò,c'est profond,0
tɔ ɔ́ gɔ́ngɔ́n,le puits est profond,0
goxwɛ lán afɔ nú mì,un tesson de bouteille m'a profondément blessé au pied,-1
nù ɔ̀ vɛ́ nú mí dín,cela m'a profondément blessé,-1
mɛ bi ɖi ɖɔ nukɔn yiyi ɔ nyɔ,tout le monde croyait que le progrès était merveilleux,1
azɔ̀ tówé ná yi nukɔ̀n,ton travail progressera ça ira,1
đ'áni wú a ɖò wù hwán wɛ̀,pourquoi es-tu en proie à l'envie,-1
un ɖo ahan nu wɛ,je bois à la réussite de notre projet,1
ani a lin ná dó wá ná,que projettes-tu de faire avec cela,0
é yi sa mɛ̀,il est allé en promenade,1
e ɖi sa gbɔ̀n toxo ɔ́ mɛ̀,il s'est promené à travers le village,0
é nɔ́ xò sáwúngíɖó,il se promène,1
koklo ɔ ɖo sa ɖi wɛ vi tɔn lɛ xwe d'ɛ,la poule se promène suivie de ses poussins,0
mi ni yi ɖi sa hwemɛ elɔ,allons-nous promener cet après-midi,1
sa ɖi wɛ un ɖè kpowùn,je me promène seulement,0
un ɖò sa kpɛɖé ɖí wɛ̀,je me promène un peu,1
yĕ ɖò yiyi wɛ̀ sɛ́ɛ́ sɛ́ɛ́,ils se promènent à pas lents,0
ablahámu kpódó aɖimɛví tɔ́n kpán wɛ̀ măwù d'ákpá ná,c'est à abraham et à sa descendance que dieu a fait ses promesses,0
e dó akpá maɖemaɖe,il a fait une promesse non suivie d'effet,-1
kɔku do akpa ɖɔ emi na yi,koku a promis de partir,0
blò glíwún nú mì ná yì,fais promptement que nous partions,0
é ylɔ́ daà ce nyikɔ́,il a prononcé le nom de mon père,0
e wɔ́ xó ɔ́,il a eu l'intelligence du propos,1
gbè tɛ́ nɛ́ ɖɔ́ wɛ́ mi ɖe nɛ́,quel propos tenez-vous là,0
xó nɛ́ lɛ́ bì dín wá yi saà,tous ces propos sont restés lettre morte,-1
enyí towe wɛ ɔ́ nɛ̆ a na bló gbɔ̀n,qu'est-ce que tu proposes,0
e yí gbe ná,il accepta la proposition,1
alɔ tɔn mɛ́,sa main est propre,1
awu towe mɛ́,ton habit est propre,1
e hwe amɔ e mɛ bo nyɔ,il est petit mais propre et confortable,1
vĭ cè jiji wɛ̀,c'est mon propre enfant,1
fɛ́ wù ná bó bló,fais cela proprement,1
ayìkúngban ce wɛ̀,c'est ma propriété,0
nù cé wɛ ̀,c'est ma propriété,0
nù cé sù nukún tɔ́n mɛ̀,il est envieux de ma prospérité,-1
é ɖè kɔ́ dó ta wawawà,il s'est prosterné en s'envoyant beaucoup de sable sur la tête,-1
é ɖ'afɔ tɔn lɛ́ glɔ́,il est sous sa protection,0
e hɔ́n yi sù găn,il est allé se mettre sous la protection du chef,0
gbɛtɔ bi ɖo na wa azɔ azɔ e ja jlo é wɛ é na wa,sɛn ɖokpo ɔ wɛ na ɖo nu do mɛ bi nu lobɔ é ka do na nɔ azɔgba ă,
mo ɖokpo ɔ e ka ɖɔ na dɔ winnya mɛ bo lɛ kɔn wi mɛtɔn ă acɛ e nyi gbɛtɔ tɔn e ɖó hwlɛn mɛ ɖo ali enɛ ɔ nu,toute personne a droit à la protection de la loi contre de telles immixtions ou de telles atteintes,0
un wá su wè,je viens me mettre sous ta protection,0
e ɖ'àlɔ̀ xɛ́ n'í wɛ̀,on prend soin de lui,1
e glɔ́n jĭ,il s'est protégé contre la pluie,0
kúnkán cé ján agbò dó kɛntɔ́ lɛ́,ma famille s'est protégée contre les ennemis,1
măwŭ ní nyi kɔ́ wè vĭ cè,que dieu te protège mon fils,1
xɛ́ alɔ nú myɔ́ tówè,protège ta flamme lampe,1
xlɛ́ mì,prouve-le moi,0
a na dó lò élɔ́ n'í,tu lui diras ce proverbe,0
é flɔ́n lŏ nú mì,il m'a donné la réponse au proverbe,0
hwetɛ́nu e nɔ dó lò énɛ́ ɔ́ dó,quand emploie-t-on ce proverbe,0
un mɔ̀ nŭ jɛ̀ lò élɔ́ mɛ̀ ă,je n'ai pas compris ce proverbe,0
sɛ mɛ do akpagbe,enterrement provisoire,0
mì nà tó bló mɔ̆ hwɛ̆,nous ferons ainsi provisoirement,0
ɖa azɔn,provoquer la maladie en préparant des sortilèges,-1
nyi wɛ ba nu tɔ̀n,c'est moi qui l'ai provoqué,0
xwé cé ɖò dokɔ fí,ma maison est à proximité d'ici,1
ayi tɔn ɖo tè,il est prudent,1
wă jɛ̀ wèdédé,viens te mettre en public,0
e jló na dó winnya asì tɔn ă,il ne voulait pas dénoncer publiquement sa femme,0
e lùn wăn,ça pue,-1
e yì sin dun gbé ɖo tɔ nu,elle est allée puiser de l'eau au puits,0
tɔ ɔ nu xɔ́,il y a peu de monde à puiser,0
de e nyi mɔ ɔ un na yi,puisque c'est comme ça je m'en vais,0
e ná ná alɔkpénùjí togun tɔ̀n,il donnera la puissance à son peuple,1
e kpé nù wú,il est puissant,0
măwù tɔ́ nŭbìwùkpétɔ́,dieu le père tout puissant,1
e na dɔn to nu hunkun tɔ ɔ,le chauffeur sera puni,0
nu ye nyla hun ɔ e na dɔn to nu ye,s'ils sont méchants on les punira,1
vi dɔn to na ɔ ɖo kɔ do,l'enfant puni baisse la tête,0
ayi tɔn ɖo wɛ̀n,c'est un homme au coeur pur,1
e ná lúlú,ca va couler en pure perte,-1
fɔnnu ɖésú wɛ́ nú wè,tu es un pur fon,0
fofó jὲ ahan akú cácá,le grand frère a acheté de l'alcool très très pur,0
e nɔ kpàn tenyà,on prépare de la purée d'igname,0
akpa towe ɖò sin dó wɛ́ dín,il y a beaucoup de pus dans ta plaie,-1
gbenyatɔ ɖaxo wɛ nyi tɔxɔsu lɛ,les pygmées sont de grands chasseurs,1
awùngósú wɛ́ n'í,c'est quelqu'un de qualifié dans le mal,-1
e nyɔ,de bonne qualité,1
a yi bo wa ɔ́,quand tu seras revenu,0
bo nɔ sɛ kpɔ gleta lɛ hwenu ɖe zan ku ɔ,et s'approchent des fermes quand il fait nuit,0
e ɖo azɔ nu wɛ hwenu ɖe un byɔ xɔ mɛ ɔ,il fumait une cigarette quand je suis entré dans la pièce,0
e sɔ flin hweɖenu gan tɔn wa ɔ a,il ne se rappelle plus quand son patron est venu,0
hwetɛ́nu a na bló azɔ̀ tówé fó,quand auras-tu fini ton travail,0
hwetɛ́nú é ká ná jɔ̀,quand cela aura-t-il lieu,0
hwetɛ́nú wɛ̀ un ka ná mɔ́ ɛ́ ɖó nukún wú,quand irai-je le voir,0
nu ma jawe a,quand je n'arrive pas,0
pipan ɔ nɔ din nu ali ɔ vo ɔ,le train passe quand la voie est libre,0
un na bló dandàn,je le ferai quand même,0
akwɛ́ cícɛ́ ɖ'así é kpɔ́ xayaà,j'ai de la monnaie en grande quantité,1
akwɛ́ ɖò tɔ́ cé sín vatɛ́ mɛ̀ gbidiì,il y a de l'argent en quantité dans le cache-sexe de mon père,0
é bɛ́ kwɛ́ dó akpɛ́tɛ́ tɔ́n mɛ́ b'ɛ́ ɖo wɔgiì,il a ramassé l'argent dans son porte-monnaie et il y en avait en quantité,0
é ɖó linfín wɔgɔwɔgɔ bó ɖo sisa wὲ,il a de la farine en quantité et la vend,1
é ná mì gbadé tíwún ɖé,il ma donné une toute petite quantité de maïs,0
é wún ayikún,il a pris une certaine quantité de haricots,0
nabí mɔ̆ ba a ɖè,quelle quantité veux-tu,0
azàn kanɖé gúdó ɔ́ yè slɔ́ wá,au bout de quarante jours ils revinrent,0
un nɔ sà kanɖé kpɔ́wun kó,j'en vends quarante pour cinq cents francs,0
mì wá cɛ́jú afɔ́tɔn mɛ̀,nous sommes venus en un quart d'heure,0
sla tɛ́ mɛ a nɔ nɔ̀,quel quartier habites-tu,0
ényí hwe jɛ̀ tókpá ɔ́ a ná yì,tu partiras vers quatre heures de l'après-midi,0
nyɔnu enɛ kpodo sunnu enɛ,quatre femmes et quatre hommes,0
a gan ɖ'é mɛ́ à,est-ce que tu t'en es tiré,0
a ni yi xwe gbe,que tu ailles à la maison,0
agban ní yí ta,qu'on charge les bagages sur la tête,0
agoò ní nɔ̀ dɔ̆n nú mɛ wá yì,que agoo reste là-bas et que la personne entre,0
akpa e ɖ'afɔ tɔn ɔ́ kun do hlolò,la plaie qu'il a au pied a creusé un trou profond,-1
ali ma nyi ɖokpo,il n'y a pas qu'une seule voie dans la vie,1
ani a ɖa,qu'est-ce que tu as cuisiné,0
ani ka nyí,qu'est-ce que c'est,0
ani wɛ̀,qu'est-ce que c'est,0
asiba gbɛ ɖɔ vi lɛ ni ma gbɔjɛ o,assiba a refusé que les enfants se reposent,-1
bo nu ma ɖu ɖo kanlin gbɛmɛ tɔn lɛ bi ji,pour que j'ai plus d'esprit que toutes les autres bêtes de la brousse,0
de mi xɔ wa yi ɖo sun ɖe ɔ mɛ lɛ ɔ nyɔ ganji,celles que nous avons achetées le mois dernier étaient parfaites,1
do e kun ɔ́ yi káká bó ɖo boò,le trou que l'on a creusé va très profond,0
ɖu nu mɔlikun elɔ ɖee mɛ nɛ ɖa ɔ,mange ce riz que celui-ci a préparé,0
é ɖɔ̀ hwi ní wá,il a dit que tu viennes,0
e hù nù nɛ́ bó nú é gbɔ̀ nù yá ɖò fínɛ́,qu'on le mette à mort pour qu'il cesse ses vilenies,-1
e ma ɖò glexwé ɖɔ́ wɛ̀ bó nú kpasɛ wá bú ó,qu'on ne dise pas glexwé pour oublier kpasè,0
e nyɔ nu un ni yi,il est bon que je parte,0
é víví lóo,oh que c'est bon,1
etɛ a ɖu a ɖe,qu'as-tu mangé,0
etɛ́ a na bló,que vas-tu faire,0
etɛ́ ɖɔ́ wɛ̀ dosu ɖè,que dit dosu,0
étɛ́ ká ɖíé fí è,qu'est-ce qu'il y a ici,0
etɛ́ wɛ̀ a blŏ,qu'as-tu fait,0
étɛ́ wɛ̀,qu'est-ce,0
gle tɔn jɛ́n nɔ́ ná nùɖúɖú ì,il ne vit que dans son champ,0
klo sɔ,est aussi gros que,0
má yi a,que je n'aille pas,0
mɛ a yí wàn ná ɔ́ é ɖ'azɔn jɛ wɛ̀,celui que tu aimes est malade,0
nɛ̆ a ɖɔ̀,qu'as-tu dit,0
n'í nyí kplókpló,que ce soit pour la première et la dernière fois,0
nù tɛ́ a jlo ná xɔ̀,que veux-tu acheter,0
sin jɛn nɔ nu,elle ne boit que de l'eau,0
un ɖɔ̀ jí mɛ,j'ai dit que,0
un kɔn nɔ ɖɔ nú wé ɖɔ̀,et je te dis que,0
un vɛ dó a na mɔ ɛ wɛ sín,je croyais que tu l'aurais vu,0
xó tɛ́ ɖɔ́ w'á ɖè,que dis-tu,0
yovózɛn sinvɛsínvɛ́ ɖé lɛ́ kɛ́ɖɛ́ wɛ́ wá axi ɔ́ mɛ̀ égbé,ce ne sont que des oranges acides qu'on a amenées au marché aujourd'hui,0
a ma mɔ glè tobútobú ɖé un lɛ̀ égbé ɔ́ à,est-ce que tu n'as pas vu quelle grande quantité de champ j'ai labourée aujourd'hui,0
ahan syɛnsyɛn ɖe tɛ ba a ɖe,quelle sorte d'alcool veux-tu,0
ahan tɛ ba a ɖe,quelle boisson veux-tu,0
akɔ tɛ́ nú wɛ́ nú wè,de quel clan es-tu,0
akóbá tɛ́ ɖíè,quel malheur,-1
akpá tɛ́ xwé é hɔ́n yì,de quel côté est-il parti,0
anyatàn tɛ́ ká ɖíè,quelle plaie affreuse,-1
azan tɛgbe wɛ yi egbe,c'est quel jour aujourd'hui,0
bà tɛ́ mɛ̀ a ka kpɔ́n dó,quelle mesure as-tu prise,0
dɔ ɖe e vivi gbɔn nu mi,raconte-moi à quel point c'était intéressant,1
đò xwè tɛ́ mɛ̀,en quelle année,0
étɛ́,quelle chose,0
fi ɖetɛ sin mɛ lɛ,les gens de quel endroit,0
hwɛ lo toxo tɛ mɛ a gosin,et toi tu viens de quelle ville,0
mi sɔ kɛ mi xwe nabi wɛ cuku mitɔn ɖo,excusez-moi quel âge a votre chien,1
nɛ̀ é ná sú sɔ̀,quelle quantité veux-tu,0
nɛ̆ nyìkɔ́ tówé nyí,quel est ton prénom,1
nutɛ,quelle chose,0
sunzan nabí mɛ̀ mĭ ɖè,en quel mois sommes-nous,0
xó wɛ̀,quelle affaire,0
nùɖúɖú aya wɛ̀ mĭ ɖù ă mɛ̀,ce n'est pas une nourriture quelconque que nous avons mangée,0
a ɖo amaga ɖe lɛ gba wɛ,tu cueilles quelques mangues,1
a na kpá sìn nú mì,tu vas me donner quelque chose pour ce que tu me demandes,0
a sè wìnní tɔ́n à,as-tu quelques nouvelles de lui,0
a zɔn kuu à,tu m'as apporté quelque chose,1
agblagóji nɔ mɔ̀ nù ná ɖú bó nɔ́ jó dó ă,la mort qui trouve quelque chose à manger ne le laisse pas,-1
awii ɖe,quelque chat,0
ayi tɔn bà nŭ,il se doutait de quelque chose,1
bà nùɖé nú mí ó,cherche donc quelque chose pour moi,0
do ganxixovlɔ mɛ ɔ mi na mɔ ɖo xɔntɔn kpɛɖe ji kpo nu mi,dans une demi-heure vous serez convaincu qu'il vous reste quelques amis,0
